date,machine_no,model,diff,spins,big,reg,event_tag,,
2025/5/4,804,マイジャグラーV,-200,"5,527",19,16,0,0,0
2025/5/4,805,マイジャグラーV,"-1,200","4,408",12,10,0,0,0
2025/5/4,806,マイジャグラーV,-500,"3,478",12,7,0,0,0
2025/5/4,807,マイジャグラーV,-100,"3,779",14,11,0,0,0
2025/5/4,808,マイジャグラーV,"1,000","7,526",33,20,0,0,0
2025/5/4,809,マイジャグラーV,-600,"4,470",16,11,0,0,0
2025/5/4,810,マイジャグラーV,"-1,300","4,700",13,9,0,0,0
2025/5/4,811,マイジャグラーV,-700,"5,870",18,18,0,0,0
2025/5/4,812,マイジャグラーV,-900,"2,538",8,3,0,0,0
2025/5/4,813,マイジャグラーV,"-1,000","2,694",7,6,0,0,0
2025/5/4,814,マイジャグラーV,700,"4,372",21,7,0,0,0
2025/5/4,815,マイジャグラーV,500,"4,416",19,10,0,0,0
2025/5/4,816,マイジャグラーV,-700,"1,829",5,2,0,0,0
2025/5/4,817,マイジャグラーV,"1,100","5,226",23,19,0,0,0
2025/5/4,818,マイジャグラーV,-200,"1,588",6,3,0,0,0
2025/5/4,819,マイジャグラーV,"-1,100","3,596",10,11,0,0,0
2025/5/4,820,マイジャグラーV,100,"6,699",29,12,0,0,0
2025/5/4,821,マイジャグラーV,"-1,200","1,221",0,1,0,0,0
2025/5/4,822,マイジャグラーV,-200,"6,253",23,18,0,0,0
2025/5/4,823,マイジャグラーV,-700,"2,818",9,4,0,0,0
2025/5/4,791,アイムジャグラーEX,"-1,100","4,751",16,5,0,0,0
2025/5/4,792,アイムジャグラーEX,-800,"3,501",10,6,0,0,0
2025/5/4,793,アイムジャグラーEX,"1,300","4,692",25,6,0,0,0
2025/5/4,794,アイムジャグラーEX,"-1,100","1,758",3,3,0,0,0
2025/5/4,795,アイムジャグラーEX,100,"6,177",24,18,0,0,0
2025/5/4,796,アイムジャグラーEX,400,"3,212",15,6,0,0,0
2025/5/4,797,アイムジャグラーEX,-100,"4,905",20,8,0,0,0
2025/5/4,824,アイムジャグラーEX,"-1,100","1,708",2,4,0,0,0
2025/5/4,825,アイムジャグラーEX,-900,"2,653",7,7,0,0,0
2025/5/4,826,アイムジャグラーEX,500,"3,779",17,9,0,0,0
2025/5/4,827,アイムジャグラーEX,0,"3,235",12,7,0,0,0
2025/5/4,828,アイムジャグラーEX,200,"2,744",11,5,0,0,0
2025/5/4,829,アイムジャグラーEX,-300,"2,985",10,6,0,0,0
2025/5/4,830,アイムジャグラーEX,-300,"2,981",9,6,0,0,0
2025/5/4,745,ゴーゴージャグラー3,-800,"2,934",10,5,0,0,0
2025/5/4,746,ゴーゴージャグラー3,-600,"3,123",11,5,0,0,0
2025/5/4,747,ゴーゴージャグラー3,100,"4,263",20,8,0,0,0
2025/5/4,748,ゴーゴージャグラー3,-300,"5,276",23,9,0,0,0
2025/5/4,749,ゴーゴージャグラー3,"2,100","9,371",46,26,0,0,0
2025/5/4,750,ゴーゴージャグラー3,-800,"4,815",15,16,0,0,0
2025/5/4,771,ゴーゴージャグラー3,"2,000","5,995",30,25,0,0,0
2025/5/4,772,ゴーゴージャグラー3,"1,500","5,008",27,13,0,0,0
2025/5/4,773,ゴーゴージャグラー3,"-1,000","1,960",5,3,0,0,0
2025/5/4,774,ゴーゴージャグラー3,-400,"4,685",17,11,0,0,0
2025/5/4,775,ゴーゴージャグラー3,-600,"2,715",9,5,0,0,0
2025/5/4,776,ゴーゴージャグラー3,"-1,400","3,252",8,8,0,0,0
2025/5/4,735,ファンキージャグラー,"-1,100","3,527",11,7,0,0,0
2025/5/4,736,ファンキージャグラー,-900,"5,373",17,13,0,0,0
2025/5/4,737,ファンキージャグラー,-200,"3,639",14,9,0,0,0
2025/5/4,738,ファンキージャグラー,-400,"3,112",10,9,0,0,0
2025/5/4,739,ファンキージャグラー,-100,"3,601",13,7,0,0,0
2025/5/4,740,ファンキージャグラー,-300,"1,896",6,3,0,0,0
2025/5/4,741,ファンキージャグラー,"-1,300","2,119",2,6,0,0,0
2025/5/4,742,ファンキージャグラー,-600,"1,062",3,1,0,0,0
2025/5/4,743,ファンキージャグラー,900,"4,273",20,8,0,0,0
2025/5/4,744,ファンキージャグラー,"1,200","6,170",32,8,0,0,0
2025/5/4,781,ジャグラーガールズ,-500,"1,615",5,2,0,0,0
2025/5/4,782,ジャグラーガールズ,800,"3,107",15,10,0,0,0
2025/5/4,783,ジャグラーガールズ,-200,"5,606",22,17,0,0,0
2025/5/4,784,ジャグラーガールズ,-100,"2,930",10,10,0,0,0
2025/5/4,785,ジャグラーガールズ,0,"3,552",15,7,0,0,0
2025/5/4,786,ジャグラーガールズ,-400,"3,686",13,8,0,0,0
2025/5/4,787,ウルトラミラクルジャグラー,-700,"1,422",2,4,0,0,0
2025/5/4,788,ウルトラミラクルジャグラー,-600,"3,852",14,8,0,0,0
2025/5/4,789,ウルトラミラクルジャグラー,-900,"2,049",4,4,0,0,0
2025/5/4,790,ウルトラミラクルジャグラー,-100,"4,548",17,16,0,0,0
2025/5/4,777,ミスタージャグラー,900,"3,739",20,8,0,0,0
2025/5/4,778,ミスタージャグラー,-200,"1,749",7,3,0,0,0
2025/5/4,779,ミスタージャグラー,-600,"3,821",13,9,0,0,0
2025/5/4,780,ミスタージャグラー,-700,"1,783",5,3,0,0,0
2025/5/5,798,マイジャグラーV,"-1,500","5,558",12,20,0,0,0
2025/5/5,799,マイジャグラーV,"4,000","9,296",44,38,0,0,0
2025/5/5,800,マイジャグラーV,"2,700","9,518",42,39,0,0,0
2025/5/5,801,マイジャグラーV,"1,900","7,810",33,29,0,0,0
2025/5/5,802,マイジャグラーV,"1,400","7,963",34,22,0,0,0
2025/5/5,803,マイジャグラーV,"1,400","8,646",37,23,0,0,0
2025/5/5,804,マイジャグラーV,"3,900","9,501",48,35,0,0,0
2025/5/5,805,マイジャグラーV,"-1,700","6,446",18,16,0,0,0
2025/5/5,806,マイジャグラーV,-800,"6,286",17,22,0,0,0
2025/5/5,807,マイジャグラーV,"1,800","8,063",37,29,0,0,0
2025/5/5,808,マイジャグラーV,"2,100","7,018",36,22,0,0,0
2025/5/5,809,マイジャグラーV,"2,600","5,978",31,24,0,0,0
2025/5/5,810,マイジャグラーV,"5,700","8,969",46,42,0,0,0
2025/5/5,811,マイジャグラーV,"1,800","8,327",35,27,0,0,0
2025/5/5,812,マイジャグラーV,"2,700","8,324",36,35,0,0,0
2025/5/5,813,マイジャグラーV,200,"8,321",34,16,0,0,0
2025/5/5,814,マイジャグラーV,"1,600","8,137",36,23,0,0,0
2025/5/5,815,マイジャグラーV,"-2,000","6,832",18,17,0,0,0
2025/5/5,816,マイジャグラーV,"1,200","7,858",30,33,0,0,0
2025/5/5,817,マイジャグラーV,"1,000","6,628",26,22,0,0,0
2025/5/5,818,マイジャグラーV,700,"8,152",32,29,0,0,0
2025/5/5,819,マイジャグラーV,"1,400","8,636",39,23,0,0,0
2025/5/5,820,マイジャグラーV,"2,500","7,875",37,30,0,0,0
2025/5/5,821,マイジャグラーV,300,"6,157",23,18,0,0,0
2025/5/5,822,マイジャグラーV,"2,200","7,771",36,28,0,0,0
2025/5/5,823,マイジャグラーV,200,"7,344",24,30,0,0,0
2025/5/5,791,アイムジャグラーEX,-100,"6,474",26,12,0,0,0
2025/5/5,792,アイムジャグラーEX,-200,"7,639",32,11,0,0,0
2025/5/5,793,アイムジャグラーEX,"-1,100","6,176",22,10,0,0,0
2025/5/5,794,アイムジャグラーEX,300,"7,589",32,17,0,0,0
2025/5/5,795,アイムジャグラーEX,"1,000","8,354",27,43,0,0,0
2025/5/5,796,アイムジャグラーEX,"2,200","7,400",31,32,0,0,0
2025/5/5,797,アイムジャグラーEX,"1,800","9,606",39,38,0,0,0
2025/5/5,824,アイムジャグラーEX,"-1,600","5,645",16,13,0,0,0
2025/5/5,825,アイムジャグラーEX,"1,100","7,768",28,34,0,0,0
2025/5/5,826,アイムジャグラーEX,"2,300","8,427",38,31,0,0,0
2025/5/5,827,アイムジャグラーEX,"2,400","7,543",33,35,0,0,0
2025/5/5,828,アイムジャグラーEX,500,"6,507",32,6,0,0,0
2025/5/5,829,アイムジャグラーEX,0,"6,633",25,19,0,0,0
2025/5/5,830,アイムジャグラーEX,100,"7,185",29,19,0,0,0
2025/5/5,745,ゴーゴージャグラー3,"1,900","8,677",36,38,0,0,0
2025/5/5,746,ゴーゴージャグラー3,"1,000","8,467",33,36,0,0,0
2025/5/5,747,ゴーゴージャグラー3,"3,400","8,714",42,38,0,0,0
2025/5/5,748,ゴーゴージャグラー3,-900,"7,109",27,18,0,0,0
2025/5/5,749,ゴーゴージャグラー3,-800,"7,419",26,23,0,0,0
2025/5/5,750,ゴーゴージャグラー3,-700,"8,539",28,33,0,0,0
2025/5/5,771,ゴーゴージャグラー3,"2,700","8,222",42,25,0,0,0
2025/5/5,772,ゴーゴージャグラー3,"1,100","9,581",37,37,0,0,0
2025/5/5,773,ゴーゴージャグラー3,"-1,500","7,474",25,20,0,0,0
2025/5/5,774,ゴーゴージャグラー3,900,"8,121",31,34,0,0,0
2025/5/5,775,ゴーゴージャグラー3,"2,200","8,163",34,42,0,0,0
2025/5/5,776,ゴーゴージャグラー3,"1,000","8,118",32,30,0,0,0
2025/5/5,735,ファンキージャグラー,0,"7,967",30,20,0,0,0
2025/5/5,736,ファンキージャグラー,-600,"5,611",20,12,0,0,0
2025/5/5,737,ファンキージャグラー,-600,"5,918",22,13,0,0,0
2025/5/5,738,ファンキージャグラー,200,"6,345",26,17,0,0,0
2025/5/5,739,ファンキージャグラー,-100,"5,632",24,7,0,0,0
2025/5/5,740,ファンキージャグラー,"-2,400","6,253",14,17,0,0,0
2025/5/5,741,ファンキージャグラー,-900,"5,972",20,15,0,0,0
2025/5/5,742,ファンキージャグラー,"-1,500","5,847",19,9,0,0,0
2025/5/5,743,ファンキージャグラー,-100,"5,513",23,9,0,0,0
2025/5/5,744,ファンキージャグラー,200,"6,665",28,12,0,0,0
2025/5/5,781,ジャグラーガールズ,"-1,600","7,505",25,15,0,0,0
2025/5/5,782,ジャグラーガールズ,"-3,000","7,058",17,13,0,0,0
2025/5/5,783,ジャグラーガールズ,"-1,400","6,552",21,12,0,0,0
2025/5/5,784,ジャグラーガールズ,"1,600","8,255",38,18,0,0,0
2025/5/5,785,ジャグラーガールズ,600,"8,115",32,29,0,0,0
2025/5/5,786,ジャグラーガールズ,-300,"8,358",25,32,0,0,0
2025/5/5,787,ウルトラミラクルジャグラー,-200,"7,828",31,18,0,0,0
2025/5/5,788,ウルトラミラクルジャグラー,"-1,800","6,466",17,15,0,0,0
2025/5/5,789,ウルトラミラクルジャグラー,-600,"7,802",26,26,0,0,0
2025/5/5,790,ウルトラミラクルジャグラー,"-2,300","6,845",19,11,0,0,0
2025/5/5,777,ミスタージャグラー,"2,200","7,789",28,39,0,0,0
2025/5/5,778,ミスタージャグラー,"1,600","8,243",37,26,0,0,0
2025/5/5,779,ミスタージャグラー,-800,"6,754",23,20,0,0,0
2025/5/5,780,ミスタージャグラー,"-2,000","4,905",14,10,0,0,0
2025/5/6,798,マイジャグラーV,"-1,300","4,890",15,10,0,0,0
2025/5/6,799,マイジャグラーV,"-1,000","5,989",19,17,0,0,0
2025/5/6,800,マイジャグラーV,-400,"4,038",14,9,0,0,0
2025/5/6,801,マイジャグラーV,"-1,600","5,595",15,17,0,0,0
2025/5/6,802,マイジャグラーV,"-1,600","4,107",11,5,0,0,0
2025/5/6,803,マイジャグラーV,"-1,000","4,966",15,12,0,0,0
2025/5/6,804,マイジャグラーV,"-1,400","4,159",11,7,0,0,0
2025/5/6,805,マイジャグラーV,"-1,300","2,368",5,2,0,0,0
2025/5/6,806,マイジャグラーV,-900,"5,551",17,17,0,0,0
2025/5/6,807,マイジャグラーV,-800,"3,508",10,10,0,0,0
2025/5/6,808,マイジャグラーV,-600,"3,576",11,8,0,0,0
2025/5/6,809,マイジャグラーV,"-1,000","3,412",9,8,0,0,0
2025/5/6,810,マイジャグラーV,"-1,600","3,668",9,8,0,0,0
2025/5/6,811,マイジャグラーV,600,"7,042",30,13,0,0,0
2025/5/6,812,マイジャグラーV,"1,800","6,699",36,13,0,0,0
2025/5/6,813,マイジャグラーV,-100,"4,434",17,9,0,0,0
2025/5/6,814,マイジャグラーV,-600,"3,807",12,8,0,0,0
2025/5/6,815,マイジャグラーV,"-2,100","4,092",9,7,0,0,0
2025/5/6,816,マイジャグラーV,"-1,900","3,061",4,6,0,0,0
2025/5/6,817,マイジャグラーV,700,"5,461",24,15,0,0,0
2025/5/6,818,マイジャグラーV,-500,"3,654",14,6,0,0,0
2025/5/6,819,マイジャグラーV,200,"4,010",18,8,0,0,0
2025/5/6,820,マイジャグラーV,-300,"6,304",23,22,0,0,0
2025/5/6,821,マイジャグラーV,"-1,400","3,277",6,11,0,0,0
2025/5/6,822,マイジャグラーV,"2,400","6,321",33,22,0,0,0
2025/5/6,823,マイジャグラーV,"-1,400","3,058",7,7,0,0,0
2025/5/6,791,アイムジャグラーEX,-700,"6,240",21,12,0,0,0
2025/5/6,792,アイムジャグラーEX,"-1,000","5,254",18,10,0,0,0
2025/5/6,793,アイムジャグラーEX,"-3,000","4,976",10,8,0,0,0
2025/5/6,794,アイムジャグラーEX,-900,"3,427",10,8,0,0,0
2025/5/6,795,アイムジャグラーEX,300,"7,669",31,20,0,0,0
2025/5/6,796,アイムジャグラーEX,-900,"4,261",15,9,0,0,0
2025/5/6,797,アイムジャグラーEX,"-1,000","2,680",8,1,0,0,0
2025/5/6,824,アイムジャグラーEX,200,"4,398",19,6,0,0,0
2025/5/6,825,アイムジャグラーEX,300,"5,249",21,11,0,0,0
2025/5/6,826,アイムジャグラーEX,-600,"1,268",3,2,0,0,0
2025/5/6,827,アイムジャグラーEX,-200,"3,933",15,8,0,0,0
2025/5/6,828,アイムジャグラーEX,-400,"4,070",14,10,0,0,0
2025/5/6,829,アイムジャグラーEX,"1,100","5,266",27,10,0,0,0
2025/5/6,830,アイムジャグラーEX,"-1,200","3,518",9,8,0,0,0
2025/5/6,745,ゴーゴージャグラー3,-900,"1,673",3,3,0,0,0
2025/5/6,746,ゴーゴージャグラー3,"-1,900","2,465",3,6,0,0,0
2025/5/6,747,ゴーゴージャグラー3,-800,"6,324",22,22,0,0,0
2025/5/6,748,ゴーゴージャグラー3,"-1,300","3,287",10,7,0,0,0
2025/5/6,749,ゴーゴージャグラー3,"-1,400","3,865",13,4,0,0,0
2025/5/6,750,ゴーゴージャグラー3,700,"7,570",33,21,0,0,0
2025/5/6,771,ゴーゴージャグラー3,"-1,500","4,716",14,13,0,0,0
2025/5/6,772,ゴーゴージャグラー3,100,"5,685",24,16,0,0,0
2025/5/6,773,ゴーゴージャグラー3,-600,"3,890",14,10,0,0,0
2025/5/6,774,ゴーゴージャグラー3,"-2,400","3,314",4,10,0,0,0
2025/5/6,775,ゴーゴージャグラー3,"-1,500","4,796",14,15,0,0,0
2025/5/6,776,ゴーゴージャグラー3,-400,"1,866",7,2,0,0,0
2025/5/6,735,ファンキージャグラー,-600,"5,898",20,13,0,0,0
2025/5/6,736,ファンキージャグラー,-900,"2,028",4,6,0,0,0
2025/5/6,737,ファンキージャグラー,-900,"5,514",18,16,0,0,0
2025/5/6,738,ファンキージャグラー,-700,"3,951",13,11,0,0,0
2025/5/6,739,ファンキージャグラー,-700,"2,662",7,6,0,0,0
2025/5/6,740,ファンキージャグラー,100,"3,487",14,10,0,0,0
2025/5/6,741,ファンキージャグラー,"-1,300","3,179",6,9,0,0,0
2025/5/6,742,ファンキージャグラー,-400,"3,111",11,6,0,0,0
2025/5/6,743,ファンキージャグラー,"2,900","6,703",34,25,0,0,0
2025/5/6,744,ファンキージャグラー,-100,"4,468",17,12,0,0,0
2025/5/6,781,ジャグラーガールズ,"-1,600","2,862",6,6,0,0,0
2025/5/6,782,ジャグラーガールズ,-400,"1,912",7,2,0,0,0
2025/5/6,783,ジャグラーガールズ,-700,"3,652",11,11,0,0,0
2025/5/6,784,ジャグラーガールズ,-100,"2,700",9,10,0,0,0
2025/5/6,785,ジャグラーガールズ,-300,"2,851",11,7,0,0,0
2025/5/6,786,ジャグラーガールズ,-200,"3,660",12,13,0,0,0
2025/5/6,787,ウルトラミラクルジャグラー,-400,"5,660",21,16,0,0,0
2025/5/6,788,ウルトラミラクルジャグラー,"1,000","6,973",31,19,0,0,0
2025/5/6,789,ウルトラミラクルジャグラー,"-1,200","5,217",16,14,0,0,0
2025/5/6,790,ウルトラミラクルジャグラー,300,"7,044",30,17,0,0,0
2025/5/6,777,ミスタージャグラー,-800,"5,129",19,12,0,0,0
2025/5/6,778,ミスタージャグラー,-400,"2,619",9,6,0,0,0
2025/5/6,779,ミスタージャグラー,200,"5,313",21,18,0,0,0
2025/5/6,780,ミスタージャグラー,"-1,000","4,023",11,10,0,0,0
2025/5/7,798,マイジャグラーV,"-2,700","4,233",5,11,７のつく日,0,0
2025/5/7,799,マイジャグラーV,"1,500","7,269",29,29,７のつく日,0,0
2025/5/7,800,マイジャグラーV,-700,"5,942",22,10,７のつく日,0,0
2025/5/7,801,マイジャグラーV,-900,"6,412",21,16,７のつく日,0,0
2025/5/7,802,マイジャグラーV,"-1,200","5,749",15,16,７のつく日,0,0
2025/5/7,803,マイジャグラーV,0,"8,355",29,28,７のつく日,0,0
2025/5/7,804,マイジャグラーV,400,"8,263",31,27,７のつく日,0,0
2025/5/7,805,マイジャグラーV,"-2,300","5,809",13,14,７のつく日,0,0
2025/5/7,806,マイジャグラーV,300,"7,730",31,20,７のつく日,0,0
2025/5/7,807,マイジャグラーV,"2,900","7,024",34,30,７のつく日,0,0
2025/5/7,808,マイジャグラーV,"-1,200","6,404",19,17,７のつく日,0,0
2025/5/7,809,マイジャグラーV,100,"6,684",25,15,７のつく日,0,0
2025/5/7,810,マイジャグラーV,200,"8,429",30,33,７のつく日,0,0
2025/5/7,811,マイジャグラーV,"1,100","7,808",30,29,７のつく日,0,0
2025/5/7,812,マイジャグラーV,-900,"6,641",20,19,７のつく日,0,0
2025/5/7,813,マイジャグラーV,0,"7,056",28,16,７のつく日,0,0
2025/5/7,814,マイジャグラーV,-100,"8,061",28,26,７のつく日,0,0
2025/5/7,815,マイジャグラーV,200,"6,988",29,17,７のつく日,0,0
2025/5/7,816,マイジャグラーV,"2,100","8,123",39,23,７のつく日,0,0
2025/5/7,817,マイジャグラーV,300,"8,815",32,30,７のつく日,0,0
2025/5/7,818,マイジャグラーV,"-1,400","7,625",24,16,７のつく日,0,0
2025/5/7,819,マイジャグラーV,-400,"6,103",24,14,７のつく日,0,0
2025/5/7,820,マイジャグラーV,"-1,200","5,761",17,16,７のつく日,0,0
2025/5/7,821,マイジャグラーV,"2,100","7,977",37,28,７のつく日,0,0
2025/5/7,822,マイジャグラーV,"-1,900","6,796",19,23,７のつく日,0,0
2025/5/7,823,マイジャグラーV,500,"6,457",27,15,７のつく日,0,0
2025/5/7,791,アイムジャグラーEX,-400,"6,197",24,14,７のつく日,0,0
2025/5/7,792,アイムジャグラーEX,-700,"4,751",15,8,７のつく日,0,0
2025/5/7,793,アイムジャグラーEX,"2,700","8,325",37,34,７のつく日,0,0
2025/5/7,794,アイムジャグラーEX,"2,700","8,008",36,32,７のつく日,0,0
2025/5/7,795,アイムジャグラーEX,"-1,000","3,123",10,4,７のつく日,0,0
2025/5/7,796,アイムジャグラーEX,"-2,100","3,654",7,8,７のつく日,0,0
2025/5/7,797,アイムジャグラーEX,"-1,500","5,598",20,4,７のつく日,0,0
2025/5/7,824,アイムジャグラーEX,900,"6,969",30,15,７のつく日,0,0
2025/5/7,825,アイムジャグラーEX,-700,"5,255",18,10,７のつく日,0,0
2025/5/7,826,アイムジャグラーEX,100,"7,003",28,20,７のつく日,0,0
2025/5/7,827,アイムジャグラーEX,"2,800","7,585",34,34,７のつく日,0,0
2025/5/7,828,アイムジャグラーEX,-200,"5,599",18,21,７のつく日,0,0
2025/5/7,829,アイムジャグラーEX,500,"6,957",27,24,７のつく日,0,0
2025/5/7,830,アイムジャグラーEX,900,"7,898",32,25,７のつく日,0,0
2025/5/7,745,ゴーゴージャグラー3,0,"6,973",27,27,７のつく日,0,0
2025/5/7,746,ゴーゴージャグラー3,-700,"7,239",24,28,７のつく日,0,0
2025/5/7,747,ゴーゴージャグラー3,"2,200","8,003",33,37,７のつく日,0,0
2025/5/7,748,ゴーゴージャグラー3,500,"8,708",33,34,７のつく日,0,0
2025/5/7,749,ゴーゴージャグラー3,600,"6,972",28,24,７のつく日,0,0
2025/5/7,750,ゴーゴージャグラー3,"-1,500","6,896",23,15,７のつく日,0,0
2025/5/7,771,ゴーゴージャグラー3,"-1,100","6,633",20,21,７のつく日,0,0
2025/5/7,772,ゴーゴージャグラー3,0,"6,626",26,14,７のつく日,0,0
2025/5/7,773,ゴーゴージャグラー3,-800,"6,540",22,20,７のつく日,0,0
2025/5/7,774,ゴーゴージャグラー3,"2,700","7,528",36,31,７のつく日,0,0
2025/5/7,775,ゴーゴージャグラー3,400,"6,513",28,17,７のつく日,0,0
2025/5/7,776,ゴーゴージャグラー3,-500,"5,177",20,12,７のつく日,0,0
2025/5/7,735,ファンキージャグラー,"1,200","6,722",32,11,７のつく日,0,0
2025/5/7,736,ファンキージャグラー,-200,"4,959",20,11,７のつく日,0,0
2025/5/7,737,ファンキージャグラー,0,"6,868",25,25,７のつく日,0,0
2025/5/7,738,ファンキージャグラー,"-1,900","3,303",6,7,７のつく日,0,0
2025/5/7,739,ファンキージャグラー,"-1,100","5,561",15,22,７のつく日,0,0
2025/5/7,740,ファンキージャグラー,-900,"6,283",18,24,７のつく日,0,0
2025/5/7,741,ファンキージャグラー,-400,"4,291",17,8,７のつく日,0,0
2025/5/7,742,ファンキージャグラー,300,"5,018",20,14,７のつく日,0,0
2025/5/7,743,ファンキージャグラー,"2,300","6,972",35,22,７のつく日,0,0
2025/5/7,744,ファンキージャグラー,"-2,100","6,352",14,19,７のつく日,0,0
2025/5/7,781,ジャグラーガールズ,500,"6,566",27,20,７のつく日,0,0
2025/5/7,782,ジャグラーガールズ,-100,"3,989",14,12,７のつく日,0,0
2025/5/7,783,ジャグラーガールズ,"-1,100","5,715",18,14,７のつく日,0,0
2025/5/7,784,ジャグラーガールズ,700,"3,774",17,11,７のつく日,0,0
2025/5/7,785,ジャグラーガールズ,800,"8,711",35,29,７のつく日,0,0
2025/5/7,786,ジャグラーガールズ,"-2,300","5,638",13,12,７のつく日,0,0
2025/5/7,787,ウルトラミラクルジャグラー,"1,900","9,205",40,34,７のつく日,0,0
